Northing,Easthing,Elevation
3662168,412872,862
3663468,393422,1088
3644918,382772,1084
3636468,383822,1042
3620118,392522,1307
3644268,387172,1040
3625718,375722,1177
3624268,362572,1213
3632818,363872,1076
3649618,393322,999
3627118,410672,1210
3636818,386222,1136
3663568,369122,1424
3626268,410422,1215
3645118,379422,1178
3647068,409522,977
3656368,385822,1125
3657568,367272,1552
3654118,403122,904
3661768,383472,1183
3619518,406672,1400
3630218,384872,1122
3640118,376472,1094
3641568,380372,1032
3624118,396772,1219
3623718,410022,1276
3644468,380772,1159
3639168,392872,1025
3652618,392672,1081
3657818,375772,1424
3641968,403572,1019
3625568,363872,1222
3632668,377572,1054
3640018,385072,981
3634968,382372,1037
3638718,401472,1003
3662368,386822,1099
3639368,394822,1005
3657718,410322,859
3642218,397222,969
3641218,410772,1033
3632318,416372,1155
3633718,370672,1026
3644018,370522,1250
3620618,384272,1235
3623068,416172,1307
3620918,393372,1292
3651018,371822,1399
3625618,401372,1174
3632868,383672,1070
3646668,367972,1297
3640818,362922,1786
3638068,368722,1137
3648518,361072,1589
3619818,363672,1285
3636368,414622,1094
3649068,409922,949
3658118,413372,897
3646218,366872,1374
3642018,388472,1044
3626318,401822,1164
3665418,375122,1306
3640718,367472,1339
3650918,383172,1191
3620018,376672,1302
3621968,410772,1336
3624868,390422,1217
3641718,362522,1709
3640818,401022,972
3653068,407922,894
3626968,380972,1142
3621918,372522,1244
3640368,385672,1002
3629518,368122,1105
3664568,407872,925
3633768,363472,1061
3663368,363822,1570
3622168,368972,1228
3658268,404422,909
3640918,409122,1031
3660368,397272,1005
3656418,392822,1107
3638368,376872,1040
3642518,415522,1033
3630618,380172,1094
3655668,405122,895
3625368,363622,1202
3622568,384722,1253
3640418,416772,1051
3620768,385772,1281
3654218,416122,920
3660268,408772,899
3655268,376372,1358
3628368,372622,1120
3619418,387022,1285
3633418,416372,1136
3622168,397972,1224
3623818,414522,1286
3626118,404022,1203
3635368,405172,1081
3661668,390672,1073
3625968,406972,1203
3632068,383472,1067
3642718,386922,1042
3636818,416522,1094
3651468,371372,1477
3651918,414872,944
3665318,413422,874
3657168,360922,1654
3622218,383522,1219
3664668,374822,1304
3620618,393122,1289
3628368,396022,1134
3620468,393322,1307
3662218,411972,876
3624168,390822,1237
3643068,384122,1025
3643468,416172,1021
3654418,388572,1118
3660868,411122,882
3647068,364022,1474
3657368,404872,922
3639168,382922,1009
3630018,392972,1189
3630068,369272,1092
3648768,396122,941
3656168,402572,918
3646918,407022,952
3640468,406822,1033
3665918,409172,914
3665218,387522,1115
3651218,388922,1293
3653018,408272,892
3665368,362422,1535
3643768,410022,1019
3664818,363822,1529
3649418,403622,899
3646718,363072,1580
3631868,378572,1076
3657818,389822,1058
3627918,385772,1182
3626118,417072,1248
3639468,386222,986
3654868,390572,1118
3629968,404922,1144
3645818,398772,942
3664018,395072,1042
3645068,390272,1084
3627618,417222,1215
3655368,372972,1583
3661718,375372,1490
3642318,379372,1069
3649468,416672,956
3658668,379122,1277
3655318,370772,1690
3622268,411572,1320
3653768,406872,885
3654318,401372,910
3635168,408972,1092
3656368,374672,1422
3634318,361672,1068
3656518,366622,1562
3634568,376822,1028
3642568,378622,1080
3657418,386222,1102
3652018,411022,943
3637368,374472,1056
3621518,373072,1251
3631918,380122,1074
3623118,404972,1256
3629068,388372,1213
3643968,380722,1099
3642768,386472,1015
3635568,389522,1086
3661768,405572,931
3627118,408122,1186
3630968,377222,1068
3623168,376672,1232
3645768,384722,1070
3623218,402222,1211
3654368,369472,1663
3621018,365072,1255
3620968,404072,1273
3628318,410872,1191
3646518,369922,1241
3631468,401022,1123
3662268,402572,985
3651268,362322,1560
3646468,386122,1064
3639768,401772,991
3653818,415672,920
3661168,366022,1551
3664368,396072,1045
3658218,370672,1501
3638968,362872,1522
3635968,416622,1103
3644118,380672,1118
3653218,408072,888
3662618,391872,1079
3639168,383772,1003
3624518,400922,1176
3665268,362022,1539
3653118,410122,932
3628918,410072,1179
3641968,363572,1692
3630668,404522,1149
3650868,416422,952
3655618,394872,1009
3625468,373872,1178
3663818,376122,1345
3630218,378072,1097
3631818,401472,1128
3663068,393372,1080
3625218,383072,1172
3621968,414872,1306
3628918,388972,1225
3662818,380572,1212
3648618,409122,970
3652968,397222,958
3662968,382422,1151
3643168,386972,1044
3656568,368022,1625
3654168,387572,1118
3658418,371272,1465
3639218,416622,1066
3630768,401822,1146
3641118,398472,977
3643168,404672,989
3638318,411772,1075
3622418,378122,1263
3647218,407322,950
3641568,388922,994
3633568,369472,1047
3631268,385822,1107
3653968,412122,924
3649968,415822,963
3633268,382072,1041
3630468,378122,1092
3637018,366522,1136
3624218,409722,1246
3625318,413322,1239
3654618,370522,1707
3663768,396872,1025
3654018,402372,904
3623768,364672,1229
3623118,387772,1216
3663418,398872,1019
3652868,362472,1630
3646118,395222,955
3649768,384772,1340
3665618,399172,1056
3644418,361822,1603
3629718,370422,1091
3656518,361222,1655
3663418,398172,998
3660368,396322,1020
3653018,399972,942
3624218,387772,1192
3657668,412722,874
3640518,365472,1352
3660018,389822,1056
3646468,383672,1111
3620318,384722,1284
3626468,386972,1237
3638018,398222,1007
3633818,370872,1031
3631268,415672,1167
3629818,391322,1163
3626618,360922,1232
3628568,407522,1168
3638118,373722,1076
3630268,401922,1153
3660568,382472,1183
3638068,388022,1152
3635168,399472,1046
3661568,405522,930
3640568,388372,1076
3651168,416272,947
3651368,370022,1585
3662368,396722,1012
3624568,367472,1191
3647068,401572,921
3664468,364572,1548
3653218,372922,1563
3623068,393222,1230
3644318,393772,951
3658168,409072,876
3639568,404972,1041
3626268,379422,1164
3665568,365422,1581
3645518,402522,971
3629268,370422,1098
3628518,411672,1186
3657718,389722,1056
3632368,405772,1120
3645018,392472,984
3637568,378022,1033
3631818,413922,1140
3645968,405672,972
3664318,394122,1073
3663768,381022,1161
3621418,402772,1254
3652918,363022,1620
3650868,403372,891
3625068,384672,1220
3620868,409922,1344
3653068,395722,982
3658918,378872,1289
3662268,412872,868
3631318,406172,1141
3621418,384372,1265
3657768,361872,1613
3653768,381422,1182
3647068,410122,988
3619418,416322,1372
3638218,382622,985
3640418,367572,1328
3636718,387822,1184
3660068,387672,1129
3665268,394922,1082
3642418,395372,961
3659368,378622,1289
3650018,403672,902
3634668,367922,1060
3664018,404022,962
3654268,414872,919
3627368,375172,1149
3623818,391772,1211
3643268,409772,1023
3639118,410572,1058
3624168,371622,1188
3647618,385022,1119
3665818,386722,1139
3655218,381722,1193
3658768,410772,869
3645518,379122,1122
3657668,417472,903
3624568,393972,1203
3626568,375422,1154
3638868,367772,1166
3646468,403522,975
3664618,417422,865
3658418,369272,1493
3631068,405272,1121
3656318,411772,902
3639318,399072,994
3642768,409422,1022
3652418,380722,1189
3639318,395322,1005
3657168,367722,1559
3636468,407572,1074
3655418,377672,1318
3661918,372422,1400
3636218,415422,1091
3659318,368472,1458
3650518,376672,1232
3658418,380222,1220
3646018,367972,1292
3631318,369072,1086
3623118,363122,1251
3634718,415072,1123
3641468,416022,1040
3652368,367372,1637
3637518,406922,1064
3632118,389272,1107
3649118,369522,1357
3649518,379022,1174
3653968,405322,890
3642768,373772,1116
3652718,414222,938
3647418,368522,1351
3621668,397372,1236
3620368,415672,1376
3620918,364622,1260
3631618,389722,1119
3634418,388822,1108
3644218,387772,1063
3654518,360822,1631
3660118,387572,1141
3623268,390772,1228
3632118,370722,1062
3661268,416672,880
3639418,372822,1185
3625518,379222,1197
3645868,415022,1001
3638668,406372,1049
3652568,398172,944
3639018,364322,1372
3648218,413022,974
3659118,384372,0
3663168,408072,913
3642218,380072,1036
3640668,361872,1769
3639768,363072,1627
3654818,365572,1626
3632368,384822,1080
3665068,381272,1223
3652768,375022,1450
3640968,408022,1028
3647868,362672,1457
3624968,366322,1198
3640368,364222,1430
3623718,403972,1236
3653618,365522,1623
3660918,391522,1052
3653168,408272,890
3642368,380722,1036
3637218,372622,1095
3621218,395222,1287
3661068,404422,935
3621368,411422,1323
3658368,373672,1674
3647368,362522,1537
3643768,389822,1101
3625668,391472,1197
3664718,394822,1077
3629168,416172,1197
3624918,377372,1208
3661368,397022,1003
3654068,383172,1175
3640068,372822,1157
3637368,396272,1029
3625618,398722,1184
3627368,395622,1147
3620418,391422,1301
3665218,399522,1045
3644068,414372,1021
3654068,387672,1121
3626568,367422,1178
3657018,414622,906
3640868,387672,976
3665068,390172,1157
3654118,398022,952
3632468,379372,1065
3630768,368472,1093
3659518,365022,1565
3624668,372172,1200
3643668,369222,1218
3635718,397872,1033
3646918,378022,1137
3650418,412222,962
3646518,369272,1287
3637468,397472,1015
3641168,364022,1581
3653468,398272,0
3621918,387172,1259
3651468,381372,1187
3657068,380472,0
3661068,371072,1424
3645468,364772,1576
3665818,400072,1044
3630118,369972,1088
3653518,389322,1159
3635918,378222,1001
3660568,362972,1626
3621818,363972,1260
3634718,380872,1034
3634468,406122,1098
3642018,400122,967
3640618,377272,1078
3635918,382672,1027
3651468,400272,914
3634418,393922,1061
3655418,396672,969
3643668,373572,1136
3656318,378022,1299
3624618,397922,1203
3664568,382922,1225
3648118,362872,1474
3659318,388372,1104
3620618,414922,1346
3655068,380822,1197
3645768,363772,1472
3620218,370022,1277
3641018,366272,1330
3657168,395872,1004
3660668,377772,1348
3632368,403922,1132
3646318,368472,1275
3662418,374822,1426
3630118,362872,1116
3648168,362922,1473
3645568,414472,1006
3656068,400022,935
3638018,413222,1071
3650268,366072,1507
3629418,380622,1109
3627668,381922,1164
3658118,367572,1513
3627518,411922,1207
3651318,377472,1232
3649768,361522,1597
3651218,383372,1173
3626018,368772,1171
3643168,389772,1060
3631518,399822,1140
3644768,373972,1156
3662268,411272,882
3635418,411922,1112
3659018,417472,903
3657618,411572,897
3665518,410872,893
3635018,409122,1096
3656368,384372,1149
3651818,361372,1626
3622518,369522,1233
3664618,361272,1543
3639268,383772,1002
3627618,362822,1190
3650968,405372,899
3654968,392522,1214
3619618,364622,1281
3658468,385572,1130
3620818,383422,1264
3637968,371022,1110
3653718,383222,1142
3661518,362272,1681
3633418,409922,1122
3637168,361672,1405
3661068,406372,920
3629968,413172,1179
3661418,396822,1007
3663568,384622,1136
3629568,412472,1185
3622918,384372,1248
3648118,383322,1297
3664718,405822,949
3636318,405772,1068
3623918,417372,1300
3631618,388022,1124
3623118,405522,1247
3632268,397422,1111
3658618,414822,0
3631668,367622,1097
3664918,390022,1148
3638018,384922,1036
3634768,398072,1062
3656068,366672,1591
3631818,375922,1058
3641618,380122,1038
3631118,366072,1085
3636368,386272,1138
3637168,411722,1085
3637918,383472,1011
3641768,367372,1351
3633318,390372,1078
3621168,403772,1243
3646618,370772,1222
3657018,395172,1030
3632618,379222,1061
3623868,365672,1215
3642918,366222,1375
3624218,411722,1259
3660218,381022,1201
3654918,363872,1588
3660818,384122,1224
3630468,387772,1147
3628868,411822,1191
3652418,398472,942
3647268,380772,1193
3661018,364972,1563
3624768,364372,1218
3647568,411672,985
3647668,398672,900
3640368,417522,1051
3644118,388072,1076
3625718,380522,1166
3639168,410622,1059
3632518,376022,1048
3650718,408972,918
3653768,361172,1636
3621868,363472,1263
3628168,369572,1147
3620668,400572,1236
3634718,391922,1056
3636268,378972,996
3655418,394422,1040
3651568,402322,901
3640818,413522,1061
3631318,364472,1090
3622618,387072,1237
3626468,372572,1154
3637568,396322,1026
3635968,371622,1088
3631368,387872,1131
3654318,364872,1596
3638568,381822,1000
3622418,376672,1246
3664218,362172,1541
3638568,391372,1101
3631768,362972,1087
3626568,372822,1171
3638318,409872,1057
3662768,368122,1462
3640818,392122,1045
3626718,376672,1153
3626718,400972,1147
3654118,399622,930
3653868,407272,880
3652318,387522,1229
3649168,378422,1183
3659768,387822,1105
3635318,377372,1002
3633968,384522,1076
3637118,397522,1022
3637018,398372,1018
3635168,369222,1054
3663618,381372,1155
3634168,404822,1095
3654618,362872,1615
3632268,397322,1112
3620918,399122,1236
3650918,396322,967
3629618,370672,1092
3621518,366572,1236
3625168,377822,1206
3659668,364672,1557
3636218,373172,1078
3634668,373422,1044
3645818,390372,1051
3645618,380772,1271
3623618,365272,1223
3654868,394372,1028
3628118,390772,1250
3646868,402572,945
3646868,389022,1029
3643868,413072,1036
3626568,398922,1160
3665318,393172,1152
3633718,367022,1042
3628168,362972,1181
3663218,380622,1213
3629168,388672,1206
3632368,379772,1060
3620418,383522,1273
3640368,396072,992
3629668,368622,1103
3624868,378672,1206
3637918,415872,1084
3650618,363872,1559
3641268,390122,1018
3634768,404772,1094
3620468,375422,1299
3657368,408422,873
3655018,392772,1251
3634068,406822,1101
3661618,383472,1187
3620268,391272,1301
3652468,391172,1338
3653468,378722,1245
3623968,407672,1235
3629268,392922,1168
3633468,383472,1058
3661668,414222,874
3632368,396922,1102
3628518,415872,1209
3637668,408522,1062
3627618,362372,1202
3654468,379622,1232
3638518,396272,1031
3656868,386572,1094
3621118,373472,1243
3640818,388022,1048
3647768,372022,1225
3654068,365022,1615
3633468,386522,1107
3634968,392722,1046
3632268,371722,1042
3620568,361872,1282
3658218,378922,1259
3626268,411372,1227
3642218,414072,1037
3643218,385822,1020
3623568,379572,1235
3626818,391022,1241
3638518,381022,999
3641918,385622,1007
3642068,403572,1020
3655418,384822,1146
3653468,361822,1628
3648968,391972,1005
3663418,380722,1193
3653468,393472,1055
3659468,388172,1087
3644418,395822,928
3663768,389722,1101
3629118,382422,1122
3641068,393372,1005
3630468,388772,1153
3649518,392622,999
3648568,396072,958
3660668,414272,879
3651718,372372,1396
3627068,360972,1232
3642568,408572,1022
3633318,367072,1055
3655318,369872,1697
3625918,380172,1163
3659868,365772,1550
3650668,379722,1192
3654718,370422,1714
3622418,401722,1211
3630118,400772,1158
3632718,404522,1121
3661018,406322,918
3656968,397022,974
3625318,379772,1188
3643918,394172,952
3644918,407822,975
3630318,361722,1129
3619518,396822,1288
3644618,389422,1091
3656718,414822,907
3655318,374622,1506
3660468,411122,877
3623168,388572,1240
3622868,399472,1207
3638268,362122,1550
3633318,388922,1087
3627418,364772,1158
3644718,409522,1004
3639968,365622,1300
3660368,395722,1046
3666068,376672,1
3625668,391372,1194
3623968,402372,1197
3631268,395172,1151
3645968,392822,971
3636818,361922,1261
3650018,407272,936
3646468,410022,990
3652068,395372,980
3639218,381472,1016
3641118,403772,1017
3655218,394422,1041
3627668,412722,1207
3661718,391372,1068
3634918,415122,1120
3664418,401772,986
3636318,413072,1093
3620268,396522,1257
3661718,377772,1331
3636818,395572,1036
3621568,392372,1287
3629418,413972,1191
3643368,361122,1607
3639318,409522,1043
3634868,415472,1120
3641618,377572,1058
3665168,361522,1543
3623868,398372,1205
3658618,415022,889
3635718,399772,1028
3633418,393222,1067
3640168,367572,1318
3649968,407622,952
3651918,372822,1388
3659268,365122,1533
3663218,399522,1011
3638118,393872,1000
3652618,385922,1145
3638518,374622,1073
3663118,373272,1362
3637968,381822,992
3651318,413272,944
3652018,407372,899
3642118,404072,1005
3636368,376822,1029
3621268,371272,1260
3643918,360972,1581
3625468,381372,1169
3661068,399772,965
3640818,370422,1168
3636418,363222,1148
3652068,417222,949
3642418,388772,1042
3656568,414772,906
3634918,364572,1077
3662818,371572,1394
3646918,393572,972
3619818,402372,1291
3645118,371422,1185
3661418,390372,1060
3655668,364472,1573
3620468,364472,1266
3647068,364372,1410
3665218,391672,1180
3628318,397272,1124
3641118,410822,1039
3663968,392272,1121
3659418,407922,906
3631718,366372,1078
3648718,372822,1245
3622418,374222,1246
3623668,410772,1280
3625118,378622,1199
3648318,362172,1509
3638218,366972,1165
3639218,376522,1059
3665968,385072,1216
3651968,415222,943
3629668,370122,1101
3629368,377922,1114
3641068,394322,980
3658618,404872,928
3664568,379922,1203
3649068,368222,1474
3627218,394672,1145
3620218,368622,1267
3624518,402022,1202
3653768,372772,1613
3648318,391722,1002
3652268,400572,918
3628768,408572,1164
3664718,384922,1224
3654868,377872,1303
3651918,404722,890
3651618,394322,1002
3626568,405272,1206
3639668,393972,994
3647218,392522,975
3636618,379172,1000
3659018,417572,901
3660968,402422,968
3635368,364122,1099
3645418,397022,924
3663568,399222,1023
3655918,375122,1391
3651018,413272,948
3662618,394022,1129
3639318,360872,1665
3656218,416622,919
3633268,402472,1115
3624618,397822,1207
3662918,363722,1584
3644418,369472,1212
3648618,409722,952
3645468,410122,999
3642468,389272,1012
3634018,382772,1041
3665568,403772,978
3634918,380272,1035
3654818,378922,1279
3631368,372322,1062
3627168,376572,1134
3651718,382372,1172
3657518,380672,1237
3619618,412522,1368
3658018,400772,948
3638468,371222,1125
3633218,389672,1086
3639318,416322,1061
3642768,414422,1032
3633918,389672,1083
3663318,362522,1560
3657668,392272,1058
3661118,406172,920
3630018,398622,1097
3647118,365322,1413
3623668,396572,1242
3650618,406022,918
3635118,373322,1072
3639018,393772,1009
3648668,392922,987
3633118,378672,1054
3629018,365322,1113
3642818,379172,1065
3625818,394522,1163
3652118,383622,1150
3623868,396522,1227
3649168,394322,975
3644818,366422,1489
3665468,382022,1217
3661268,405522,928
3625618,364622,1217
3637768,410672,1071
3640818,384772,986
3619618,410422,1392
3658818,416072,894
3660268,413122,883
3641818,378972,1067
3647918,414272,986
3662218,406972,919
3661068,404522,933
3649668,386522,1161
3629868,378522,1109
3648518,378622,1167
3629568,377722,1091
3633968,391472,1064
3632468,395672,1103
3648768,409722,947
3630268,383172,1100
3626168,405872,1205
3665018,405972,951
3660318,392072,1047
3648418,405122,962
3626618,395072,1166
3624118,370772,1199
3661468,389172,1059
3650118,396872,954
3647218,373822,1196
3622268,380322,1264
3629668,401072,1146
3632618,377972,1064
3665618,403422,990
3631318,408022,1131
3652668,402122,909
3658868,414372,892
3650018,388572,1114
3652568,390172,1299
3645018,404022,985
3634018,370122,1035
3660618,401472,959
3665368,378472,1253
3652918,381772,1192
3662468,378222,1295
3624718,385622,1184
3662968,396822,1010
3654318,388172,1121
3664618,388522,1118
3633318,385722,1090
3657518,403622,927
3656568,372672,1665
3626568,387872,1266
3661168,415422,863
3659718,379922,1228
3654818,391722,1143
3658568,395972,1014
3643768,400622,947
3630618,401922,1149
3623318,373272,1205
3648868,408722,959
3653418,402122,903
3644268,397922,933
3661318,396322,1030
3623018,369972,1227
3634768,378672,1031
3631268,380772,1084
3629768,374622,1082
3652318,406572,911
3635818,372172,1074
3627718,417122,1208
3638268,410572,1065
3620818,382972,1257
3644968,368972,1228
3653418,391822,1201
3632968,373022,1049
3645168,385172,1057
3654718,379422,1272
3643318,410172,1023
3634668,370772,1068
3653568,398122,951
3627718,407222,1182
3636768,398572,1023
3658518,370572,1496
3656118,409622,908
3634018,392822,1061
3637018,398272,1018
3629668,389772,1177
3662368,401272,984
3643268,392022,951
3656018,361622,1627
3665718,416672,839
3638418,384272,998
3637318,366322,1150
3654768,405822,891
3656718,412122,903
3634918,411522,1106
3660268,398122,999
3622968,365872,1226
3656218,383022,1177
3629268,378422,1116
3636268,416372,1118
3657168,367372,1553
3632118,407572,1124
3661418,367872,1507
3621818,370122,1244
3655218,416922,935
3662318,365422,1567
3640118,369672,1170
3645118,377722,1100
3625218,369222,1176
3644668,410622,1011
3632568,372072,1048
3645968,376872,1138
3649068,387322,1101
3647218,416922,988
3631318,411722,1160
3645068,377272,1112
3661468,376772,1480
3620768,366472,1251
3645618,379522,1146
3653218,405422,877
3653518,399122,939
3633668,388772,1087
3647718,379772,1149
3650218,395622,973
3649118,410572,971
3623568,372972,1213
3640068,399322,985
3636268,382972,1029
3634868,412822,1114
3662068,363922,1642
3649518,405522,952
3635868,402722,1074
3625168,365172,1210
3656318,376322,1371
3663718,408022,916
3659018,383272,1148
3640068,409222,1037
3660018,374622,1817
3632068,393822,1081
3663118,401222,994
3641868,376822,1068
3642568,384022,1020
3619418,374722,1293
3649318,372272,1273
3664418,391672,1143
3650768,364772,1552
3636768,379022,1015
3646718,391372,1004
3657268,409922,868
3660018,383322,1166
3631018,401872,1137
3638718,368022,1159
3625218,378222,1204
3627068,410822,1210
3658068,367172,1500
3633718,401022,1107
3622918,368122,1222
3648518,401172,922
3622368,412422,1297
3628068,361622,1186
3648218,383622,1242
3626368,406972,1196
3661218,390922,1060
3634018,389322,1093
3619718,366322,1264
3627018,378622,1156
3632068,395672,1111
3648768,409872,956
3627018,399972,1144
3639418,364972,1355
3640868,393472,1006
3658268,364822,1519
3661368,396072,1024
3657868,412672,873
3663968,412972,876
3650568,391222,1063
3651318,400872,912
3631768,375222,1055
3628968,376422,1097
3639968,380872,1025
3625068,364922,1211
3666068,376072,1
3661868,376722,1474
3619468,389672,1312
3659768,414522,885
3650718,415472,951
3662618,415172,869
3646068,405372,969
3625218,405372,1220
3644868,377022,1099
3619418,416772,1365
3648268,397022,924
3622518,417272,1309
3635918,398222,1036
3649668,408822,938
3663068,390922,1102
3653268,390122,1192
3651268,373172,1334
3628568,406722,1171
3648868,383622,1335
3654568,409772,919
3632068,397772,1118
3636968,385072,1064
3646918,407072,953
3654968,407272,880
3646068,381622,1218
3654018,399322,937
3650668,406022,916
3649568,383272,1373
3662618,417072,879
3638518,379672,1017
3623768,385272,1203
3627768,417572,1214
3663118,404622,951
3645618,416322,999
3630218,391172,1149
3638718,399422,994
3631868,366722,1079
3655018,414922,911
3661718,396872,1001
3640668,389472,1091
3655218,370422,1681
3649418,376722,1261
3621518,368122,1246
3627968,415972,1203
3625518,401372,1174
3629368,373022,1112
3639668,384472,975
3650218,401822,897
3654268,408222,882
3637468,374972,1056
3647868,368422,1316
3647218,362872,1572
3652318,361922,1606
3636968,414772,1084
3634218,383772,1064
3627618,393172,1160
3660268,405922,922
3629668,410372,1171
3640618,402972,1029
3651918,361722,1617
3648368,392872,984
3633418,371322,1024
3650818,363572,1571
3663518,381222,1166
3643568,375722,1106
3626718,366322,1174
3645068,375022,1138
3662368,382122,1208
3639018,386522,1044
3620318,364922,1267
3623068,403122,1229
3646368,404172,978
3624018,398072,0
3629518,374822,1088
3657868,386622,1106
3631018,391222,1130
3664818,366872,1523
3653918,374222,1522
3641718,391672,968
3638118,393822,1000
3641368,400972,969
3639518,384272,980
3647068,370122,1247
3663618,410372,896
3656418,392222,1050
3629168,417072,1191
3636068,417222,1109
3637968,410472,1070
3624518,399722,1186
3643418,371422,1204
3650618,385622,1301
3644568,411022,1018
3659818,386022,1156
3626018,386672,1193
3638068,405672,1053
3640068,369522,1171
3653318,372572,1558
3664968,393622,1108
3629218,385172,0
3647068,380522,1179
3654368,386272,1098
3664368,387922,1109
3633468,371322,1026
3664818,417272,859
3629268,368022,1110
3658868,376672,1427
3651968,415172,940
3657968,364022,1541
3634518,381272,1031
3652568,391772,1164
3639568,368122,1200
3662618,371722,1401
3657418,393072,1033
3663368,379072,1260
3646568,378572,1128
3634718,412322,1114
3652318,383122,1148
3662468,366072,1544
3641218,401022,970
3624168,416272,1290
3646368,393422,959
3654968,382672,1178
3631618,406522,1130
3654318,388572,1124
3660618,371272,1403
3653318,378772,1242
3633418,383522,1062
3635118,394122,1050
3621868,416022,1322
3626418,397422,1159
3651068,398722,931
3619818,413922,1352
3633618,376172,1023
3645918,379372,1121
3651718,368622,1691
3664218,379322,1251
3639868,416522,1056
3629718,406472,1161
3638668,397872,999
3636618,365872,1134
3644518,403622,993
3627818,369222,1150
3662018,413922,870
3659568,396972,985
3628868,372772,1113
3647368,400222,919
3653618,371972,1535
3627468,370272,1132
3656018,384322,1150
3661468,370322,1461
3648568,381572,1223
3627868,392172,1244
3629268,409972,1173
3665568,393272,1163
3664568,374072,1314
3633118,404672,1115
3665168,386322,1147
3634218,414172,1124
3619718,409322,1362
3629168,408622,1160
3633418,394372,1067
3660918,362022,1632
3629168,414372,1197
3635068,389722,1088
3654368,385822,1100
3634418,416822,1118
3637968,381722,994
3623568,393072,1208
3655768,388172,0
3657818,364872,1538
3657218,370322,1571
3665918,369772,1398
3621118,362622,1265
3643368,404872,1003
3650518,380522,1194
3656818,363372,1578
3635868,416522,1107
3634968,391672,1045
3625568,382772,1168
3646668,382222,1244
3620468,412772,1322
3621418,404672,1298
3637468,408422,1067
3653368,373172,1581
3664918,372872,1345
3648368,392222,995
3661868,377572,1326
3638218,398672,1002
3633268,361622,1084
3627518,400472,1131
3659618,400622,963
3621818,395422,1278
3642918,380172,1059
3658518,388622,1070
3623018,364522,1239
3634768,377922,1033
3627118,406572,1188
3661068,361172,1659
3630268,396022,1177
3658068,413672,898
3661318,397222,998
3655418,410872,913
3657218,405372,900
3646668,393572,967
3636568,369572,1090
3636268,393672,1029
3648168,393622,969
3640268,410472,1045
3665468,362622,1536
3645968,386972,1056
3623868,380622,1207
3662818,371422,1396
3627318,366622,1153
3623668,361172,1240
3644018,364322,1635
3630318,388172,1155
3633518,401222,1102
3646018,369972,1222
3648018,397622,914
3645868,390322,1054
3652718,399422,930
3643818,399172,952
3627518,393922,1149
3662318,408722,906
3655968,368322,1653
3644418,377272,1082
3655168,372022,1765
3639168,409372,1048
3650368,364172,1535
3650968,396022,969
3658718,383822,1135
3620968,382922,1251
3623118,394822,1261
3653518,365172,1617
3632618,388872,1100
3658768,370072,1527
3623368,382872,1182
3661918,403572,953
3620568,404822,1289
3652768,388672,1196
3629718,376972,1080
3663518,363522,1556
3625668,373922,1177
3635768,382172,1025
3631668,411422,1162
3622068,372222,1242
3619968,361672,1296
3632818,389122,1094
3637168,361572,1412
3626368,387822,1249
3645468,401872,954
3638618,380422,1010
3649018,386822,1120
3665768,401222,1002
3629418,387422,1198
3626468,369922,1163
3652518,372972,1439
3650968,371222,1413
3635918,383722,1055
3620418,389872,1285
3635218,390072,1077
3664118,412272,885
3662168,372922,1362
3656268,369722,1653
3627868,376522,1113
3646868,399222,929
3623818,415022,1283
3638118,406672,1055
3647318,386922,1072
3635918,364672,1130
3630318,377672,1089
3620918,378522,1292
3653318,407772,880
3628618,406822,1173
3623318,394772,1257
3653218,387072,1138
3628818,368722,1109
3634068,409222,1110
3625768,372472,1174
3646568,375622,1150
3626918,368022,1171
3623468,397272,1249
3626268,380822,1152
3624968,393822,1199
3658468,384772,1125
3644868,385072,1047
3635568,415072,1107
3629368,395272,1200
3633468,368322,1043
3653418,392072,1207
3653018,405472,886
3655918,411822,910
3653068,404172,889
3626668,407422,1187
3635118,396572,1055
3628768,389272,1236
3621418,385822,1269
3658568,382572,1188
3645218,392522,989
3665818,415572,857
3641068,375922,1089
3657918,396672,974
3636468,373272,1081
3656118,411822,908
3645718,397222,920
3652618,369022,1673
3657818,365722,1495
3633118,404622,1121
3643218,374122,1128
3643668,378972,1124
3625518,383622,1165
3651568,398722,931
3648668,406272,937
3651418,394672,996
3643718,403422,1009
3634618,365222,1067
3661818,368172,1487
3659818,405772,924
3630618,362772,1106
3636618,366572,1123
3627268,412422,1213
3650018,409422,931
3649718,397572,944
3627668,388072,1268
3663868,387122,1103
3654168,411572,924
3641468,391872,999
3656618,381272,0
3644168,415022,1019
3631368,383822,1094
3657068,388122,1113
3627118,410422,1205
3660168,415622,873
3631068,368422,1097
3639668,392672,1022
3627868,371172,1121
3646318,402472,952
3635168,385922,1126
3630968,407522,1135
3627768,406622,1185
3621468,369522,1253
3623068,386872,1213
3627118,400322,1135
3658968,408472,897
3646518,399422,931
3625018,386972,1182
3624818,368122,1192
3629418,396372,1145
3632518,388072,1109
3624968,383072,1180
3644718,376422,1110
3621668,382472,1211
3653868,401972,906
3631018,378672,1090
3643318,403022,983
3642318,394122,1000
3648168,371722,1241
3663518,365072,1603
3639818,407472,1037
3652618,387172,1189
3619668,378822,1300
3621068,406072,1292
3648018,401672,917
3632518,363122,1072
3644768,367722,1289
3661918,402922,974
3626868,401372,1153
3628068,403122,1185
3637418,386172,1116
3635718,360922,1289
3661718,372372,1379
3652268,404172,901
3625318,364822,1214
3647518,387872,1052
