,depth,badhole,vsh,comp_ephi,sw,sand,res,pay
403,4801.5,0,0.12152714285714288,0.10823232930735933,0.6052724402472093,1,1,1
404,4802.0,0,0.0807157142857143,0.10837774471861472,0.6057625506381242,1,1,1
405,4802.5,0,0.046405,0.11184488530303029,0.6048411538041618,1,1,1
406,4803.0,0,0.038112857142857136,0.1142744864502164,0.6167957759912336,1,1,1
407,4803.5,0,0.036125000000000004,0.12048055681818184,0.6022949198263221,1,1,1
408,4804.0,0,0.033266428571428565,0.1261466865584415,0.589495943797725,1,1,1
409,4804.5,0,0.023012142857142846,0.12870228248917742,0.5897830223636392,1,1,1
410,4805.0,0,0.03239642857142856,0.12949000140692643,0.5918443053136139,1,1,1
411,4805.5,0,0.022272857142857153,0.12941771311688308,0.6012523019491659,1,1,1
412,4806.0,0,0.025054285714285713,0.12872665861471858,0.6140962549569579,1,1,1
413,4806.5,0,0.01395857142857143,0.12927093995670993,0.6207542905944885,1,1,1
414,4807.0,0,0.01395857142857143,0.12939518238095238,0.6278649041859803,1,1,1
415,4807.5,0,0.008367857142857156,0.130333358116883,0.6257319751153178,1,1,1
416,4808.0,0,0.009509285714285706,0.13121803331168833,0.624634955656332,1,1,1
417,4808.5,0,0.022461428571428577,0.13406988610389606,0.629004074051663,1,1,1
418,4809.0,0,0.026364285714285708,0.1383853837662338,0.6252567764727954,1,1,1
419,4809.5,0,0.03839214285714286,0.139441014004329,0.6233607432764037,1,1,1
420,4810.0,0,0.03935,0.13833054696969696,0.6347729175101551,1,1,1
421,4810.5,0,0.04567428571428572,0.136483624069264,0.6247101564053951,1,1,1
422,4811.0,0,0.041777857142857144,0.1315371226623377,0.6448429183606901,1,1,1
423,4811.5,0,0.05779357142857144,0.12953080374458864,0.6874517341679234,1,1,1
424,4812.0,0,0.10045,0.12815094999999996,0.7669551981454866,1,1,1
425,4812.5,0,0.20236428571428575,0.1208756261904762,0.7841964062926813,0,0,0
426,4813.0,0,0.3656085714285714,0.09683199904761902,0.925363885686511,0,0,0
427,4813.5,0,0.7846478571428571,0.03664914114718615,1.0,0,0,0
428,4814.0,0,0.9609271428571429,0.011774092943722864,1.0,0,0,0
429,4814.5,0,0.9940228571428571,0.017551508571428592,1.0,0,0,0
430,4815.0,1,0.6890428571428571,0.026669085501066114,1.0,0,0,0
431,4815.5,1,0.5924671428571429,0.042898737931769675,0.7635616257234836,0,0,0
432,4816.0,1,0.548625,0.0473383638059701,0.6919689893657291,0,0,0
433,4816.5,0,0.43450785714285717,0.09650682538961036,0.3664712341670435,0,0,0
434,4817.0,0,0.2853464285714286,0.10466845140692638,0.48748792648528155,0,0,0
435,4817.5,0,0.15021642857142856,0.10174307595238097,0.5519872944106274,0,0,0
436,4818.0,0,0.11906214285714287,0.09582525673160174,0.5873647323908955,1,1,1
437,4818.5,0,0.08197,0.0990970881818182,0.5719776776921054,1,1,1
438,4819.0,0,0.06249642857142858,0.0981697074675324,0.5711191443836235,1,1,1
439,4819.5,0,0.06403357142857143,0.09124912859307359,0.569202106470366,1,1,1
440,4820.0,0,0.1009757142857143,0.08284819259740255,0.6038512446828944,1,1,1
441,4820.5,0,0.13864642857142856,0.08713450898268392,0.6225628874911944,1,1,1
442,4821.0,0,0.1544107142857143,0.09126771699134194,0.6395226295303112,0,0,0
443,4821.5,0,0.14321928571428572,0.0917981887662338,0.6038961006382578,1,1,1
444,4822.0,0,0.10554857142857144,0.0914618723809524,0.5796071314256931,1,1,1
445,4822.5,0,0.07494714285714285,0.08930197354978357,0.5923812611263372,1,1,1
446,4823.0,0,0.05105142857142858,0.09010963670995674,0.5600720007686167,1,1,1
447,4823.5,0,0.04712999999999999,0.0870749512121212,0.5567590034277545,1,1,1
448,4824.0,0,0.09484785714285715,0.08743885629870125,0.6622584451019139,1,1,1
449,4824.5,0,0.1566835714285714,0.09472603616883118,0.7953367040435014,0,0,0
450,4825.0,0,0.1642728571428571,0.11533062220779222,0.7423720296064763,0,0,0
451,4825.5,0,0.1410892857142857,0.13285611634199132,0.6501522899245222,1,1,1
452,4826.0,0,0.13168428571428573,0.138208534069264,0.6257905371262868,1,1,1
453,4826.5,0,0.13959071428571432,0.12982703638528134,0.6397724401568782,1,1,1
454,4827.0,0,0.16791428571428574,0.11891249437229431,0.6550852620761949,0,0,0
455,4827.5,0,0.17946785714285715,0.10538648841991342,0.8005536115975677,0,0,0
456,4828.0,0,0.2124035714285714,0.08348588950216453,0.8258563253892999,0,0,0
457,4828.5,0,0.21147642857142854,0.06186270564935056,0.986289520726811,0,0,0
458,4829.0,0,0.1724857142857143,0.05574451168831171,0.886285188471357,0,0,0
459,4829.5,0,0.19381357142857142,0.0493531085930736,0.936521586241436,0,0,0
460,4830.0,0,0.3375471428571429,0.028037664458874387,1.0,0,0,0
461,4830.5,0,0.5202721428571428,0.010810033398268394,1.0,0,0,0
462,4831.0,0,0.7743557142857144,0.0036315907792207613,1.0,0,0,0
463,4831.5,0,0.8847064285714286,0.02209427201298693,1.0,0,0,0
464,4832.0,0,0.9892857142857143,0.025281493506493433,1.0,0,0,0
465,4832.5,0,0.9698121428571428,0.029323809761904754,1.0,0,0,0
466,4833.0,0,0.9306792857142856,0.03824989725108219,0.7915328233353932,0,0,0
467,4833.5,0,0.8733928571428572,0.032591087662337634,0.9374724202192937,0,0,0
468,4834.0,0,0.8455735714285715,0.02366884435064938,1.0,0,0,0
469,4834.5,0,0.8559592857142858,0.026079225735930647,1.0,0,0,0
470,4835.0,0,0.8272128571428571,0.025697434935064906,1.0,0,0,0
471,4835.5,0,0.7324857142857143,0.012127238961038914,1.0,0,0,0
472,4836.0,1,0.6279064285714285,0.02049920386993606,1.0,0,0,0
473,4836.5,1,0.6064314285714286,0.022117019914712155,1.0,0,0,0
474,4837.0,0,0.6612835714285714,0.0038913028354977813,1.0,0,0,0
475,4837.5,0,0.7797728571428572,0.01189869796536791,1.0,0,0,0
476,4838.0,0,0.8494685714285715,0.021000349956709893,1.0,0,0,0
477,4838.5,0,0.7409728571428571,0.04137941311688309,0.8422946620793418,0,0,0
478,4839.0,0,0.5369635714285714,0.057087637380952315,0.4656993438015235,0,0,0
479,4839.5,0,0.42556285714285713,0.06211061826839822,0.5385902761622797,0,0,0
480,4840.0,0,0.462655,0.05560696863636364,0.616176830903569,0,0,0
481,4840.5,0,0.6323535714285714,0.035903763744588715,0.9463182577432805,0,0,0
482,4841.0,0,0.7409728571428571,0.028735473722943758,1.0,0,0,0
483,4841.5,0,0.7901199999999999,0.010519344242424247,1.0,0,0,0
484,4842.0,0,0.7342299999999999,0.007955293636363617,1.0,0,0,0
485,4842.5,0,0.7338742857142857,0.0052531574025973665,1.0,0,0,0
486,4843.0,0,0.8164635714285714,0.0076842585930734925,1.0,0,0,0
487,4843.5,0,0.9437571428571429,0.018156229004328964,1.0,0,0,0
488,4844.0,0,0.9960421428571428,0.033252618549783564,1.0,0,0,0
489,4844.5,0,0.9340578571428572,0.04658011781385278,0.9289192788442984,0,0,0
490,4845.0,0,0.7523042857142856,0.046968529826839855,1.0,0,0,0
491,4845.5,0,0.52337,0.0512920639393939,1.0,0,0,0
492,4846.0,0,0.32373714285714283,0.06047477264069259,1.0,0,0,0
493,4846.5,0,0.18742214285714287,0.07107553188311685,1.0,0,0,0
494,4847.0,0,0.09365142857142857,0.08393138822510818,1.0,1,1,0
495,4847.5,0,0.053833571428571425,0.08910032253246748,1.0,1,1,0
496,4848.0,0,0.05939714285714286,0.0887560144588744,0.9919622519409037,1,1,0
497,4848.5,0,0.07423428571428572,0.08529331134199135,0.8985456552503424,1,1,0
498,4849.0,0,0.10276428571428571,0.082989601948052,0.988659998997519,1,1,0
499,4849.5,0,0.10925571428571429,0.08381385441558435,0.955876027021312,1,1,0
500,4850.0,0,0.13331357142857142,0.08100518435064936,0.9891819846768051,1,1,0
501,4850.5,0,0.13723928571428573,0.07686970573593079,1.0,1,0,0
502,4851.0,0,0.13723928571428573,0.07627728149350652,1.0,1,0,0
503,4851.5,0,0.10483571428571428,0.07585321017316016,1.0,1,0,0
504,4852.0,0,0.05661500000000001,0.07474411651515149,1.0,1,0,0
505,4852.5,0,0.040815714285714295,0.071099571991342,1.0,1,0,0
506,4853.0,0,0.026324285714285724,0.0725064104329004,1.0,1,0,0
507,4853.5,0,0.04576214285714286,0.07698010824675319,1.0,1,0,0
508,4854.0,0,0.06039428571428573,0.08177762891774894,1.0,1,1,0
509,4854.5,0,0.09431428571428573,0.08387883376623369,1.0,1,1,0
510,4855.0,0,0.13237,0.07950197303030307,1.0,1,0,0
511,4855.5,0,0.19611071428571428,0.07534211396103901,1.0,0,0,0
512,4856.0,0,0.26098571428571427,0.07447528441558442,1.0,0,0,0
513,4856.5,0,0.2857328571428572,0.07727936099567102,1.0,0,0,0
514,4857.0,0,0.23609,0.08878437181818175,1.0,0,0,0
515,4857.5,0,0.18467,0.09707097000000003,0.9751000456437319,0,0,0
516,4858.0,0,0.14318285714285714,0.09978549281385282,0.9615843223064646,1,1,0
517,4858.5,0,0.1654907142857143,0.0912963606277056,1.0,0,0,0
518,4859.0,0,0.2309021428571429,0.08069530279220773,1.0,0,0,0
519,4859.5,0,0.2714614285714286,0.08210918913419908,1.0,0,0,0
520,4860.0,0,0.23759857142857146,0.09618357389610387,1.0,0,0,0
521,4860.5,0,0.1411578571428571,0.11097894508658003,1.0,1,1,0
522,4861.0,0,0.0904457142857143,0.11553838683982676,1.0,1,1,0
523,4861.5,0,0.080115,0.1147523134848485,1.0,1,1,0
524,4862.0,0,0.08197,0.1176425427272727,1.0,1,1,0
525,4862.5,0,0.07455142857142857,0.1192738942857143,1.0,1,1,0
526,4863.0,0,0.05388999999999999,0.12541538393939394,1.0,1,1,0
527,4863.5,0,0.05718785714285714,0.12679076599567093,1.0,1,1,0
528,4864.0,0,0.05904285714285713,0.12939463160173165,1.0,1,1,0
529,4864.5,0,0.06918642857142857,0.126555648982684,1.0,1,1,0
530,4865.0,0,0.07435214285714287,0.1289289497619047,1.0,1,1,0
531,4865.5,0,0.06507928571428571,0.13133817603896095,1.0,1,1,0
532,4866.0,0,0.07342499999999999,0.13881940227272727,0.9841109733707734,1,1,0
533,4866.5,0,0.05276357142857143,0.1437639222294372,0.955045967784918,1,1,0
534,4867.0,0,0.06018142857142857,0.15140992125541128,0.9064472908441654,1,1,0
535,4867.5,0,0.043413571428571426,0.15713307222943718,0.8732952918909374,1,1,0
536,4868.0,0,0.05190214285714286,0.15750933309523812,0.8723542934708818,1,1,0
537,4868.5,0,0.05004785714285713,0.1557402381168831,0.8861821181142797,1,1,0
538,4869.0,0,0.07511857142857144,0.1536832878354978,0.8988142605727861,1,1,0
539,4869.5,0,0.07957714285714285,0.1543685156709956,0.885042857908481,1,1,0
540,4870.0,0,0.09737785714285714,0.15040096508658002,0.9180101409445056,1,1,0
541,4870.5,0,0.10502142857142857,0.14564660367965368,0.9543499967817025,1,1,0
542,4871.0,0,0.12281857142857144,0.14398247268398262,0.9824090744461802,1,1,0
543,4871.5,0,0.10687214285714286,0.14590093642857144,0.9661019640084895,1,1,0
544,4872.0,0,0.10942357142857141,0.14980313374458867,0.9434228370817698,1,1,0
545,4872.5,0,0.10627,0.1481332366666666,0.9582760248209126,1,1,0
546,4873.0,0,0.10437857142857143,0.14731364480519477,0.9871731542193366,1,1,0
547,4873.5,0,0.10100928571428572,0.1459566545238095,0.9936041094849997,1,1,0
548,4874.0,0,0.11894499999999998,0.14416378287878784,1.0,1,1,0
549,4874.5,0,0.13338071428571427,0.14837210820346314,0.9822025719873752,1,1,0
550,4875.0,0,0.12377499999999998,0.15203125227272726,0.9598936387434963,1,1,0
551,4875.5,0,0.10928500000000001,0.15423490469696974,0.9397476782237862,1,1,0
552,4876.0,0,0.09855571428571427,0.1509665180519481,0.9597668824944469,1,1,0
553,4876.5,0,0.10694285714285716,0.15045231948051946,0.9726443048839258,1,1,0
554,4877.0,0,0.1137864285714286,0.1490821277705627,0.9932041598788721,1,1,0
555,4877.5,0,0.10362500000000001,0.14879275378787876,0.9902189566805378,1,1,0
556,4878.0,0,0.08327857142857142,0.14311051450216444,1.0,1,1,0
557,4878.5,0,0.089125,0.1371823446969697,1.0,1,1,0
558,4879.0,0,0.13499499999999998,0.133985545,1.0,1,1,0
559,4879.5,0,0.17105142857142858,0.13628721246753245,1.0,0,0,0
560,4880.0,0,0.17847,0.1380710124242424,1.0,0,0,0
561,4880.5,0,0.14914428571428573,0.14133418194805186,1.0,1,1,0
562,4881.0,0,0.12045214285714287,0.14317071642857138,1.0,1,1,0
563,4881.5,0,0.07501357142857142,0.14889018738095242,1.0,1,1,0
564,4882.0,0,0.06898785714285714,0.147154565995671,1.0,1,1,0
565,4882.5,0,0.05878714285714286,0.149748262034632,1.0,1,1,0
566,4883.0,0,0.06857642857142857,0.1518569874675325,0.9903626271420911,1,1,0
567,4883.5,0,0.07567785714285713,0.15345868932900433,0.9843921315400598,1,1,0
568,4884.0,0,0.08773285714285713,0.151211360995671,0.9972595232371738,1,1,0
569,4884.5,0,0.098925,0.1464277810606061,1.0,1,1,0
570,4885.0,0,0.0926842857142857,0.14381862497835501,1.0,1,1,0
571,4885.5,0,0.08619285714285714,0.1389519482683983,1.0,1,1,0
572,4886.0,0,0.07077571428571429,0.1410809016883117,1.0,1,1,0
573,4886.5,0,0.06388857142857145,0.1425937214718615,1.0,1,1,0
574,4887.0,0,0.074935,0.1434639031818182,1.0,1,1,0
575,4887.5,0,0.08206071428571428,0.14106750335497836,1.0,1,1,0
576,4888.0,0,0.0949742857142857,0.14506901497835498,1.0,1,1,0
577,4888.5,0,0.08114571428571428,0.14939148077922074,1.0,1,1,0
578,4889.0,0,0.086855,0.14964189590909088,0.9955713531912872,1,1,0
579,4889.5,0,0.10097857142857143,0.14904636601731602,1.0,1,1,0
580,4890.0,0,0.11488857142857145,0.14751653965367958,1.0,1,1,0
581,4890.5,0,0.11488857142857145,0.14471956995670995,1.0,1,1,0
582,4891.0,0,0.10654214285714286,0.14486417915584418,1.0,1,1,0
583,4891.5,0,0.11020714285714288,0.14286469415584407,1.0,1,1,0
584,4892.0,0,0.12661285714285714,0.1419431379653679,1.0,1,1,0
585,4892.5,0,0.11637214285714284,0.14525937582251075,1.0,1,1,0
586,4893.0,0,0.12386214285714285,0.14342478400432895,1.0,1,1,0
587,4893.5,0,0.11312285714285716,0.14392869948051942,1.0,1,1,0
588,4894.0,0,0.1233635714285714,0.1440245828354978,1.0,1,1,0
589,4894.5,0,0.10524,0.1485727793939394,1.0,1,1,0
590,4895.0,0,0.10899500000000002,0.14906651469696974,1.0,1,1,0
591,4895.5,0,0.10666071428571429,0.1466467094155844,1.0,1,1,0
592,4896.0,0,0.1182657142857143,0.1455438856277056,1.0,1,1,0
593,4896.5,0,0.11142714285714288,0.14464838082251083,1.0,1,1,0
594,4897.0,0,0.11561642857142859,0.14622508201298698,1.0,1,1,0
595,4897.5,0,0.1174707142857143,0.14724266183982687,1.0,1,1,0
596,4898.0,0,0.10627928571428573,0.1509640427056277,0.992082541783395,1,1,0
597,4898.5,0,0.10906142857142857,0.1490062436796536,1.0,1,1,0
598,4899.0,0,0.10765428571428569,0.1483414404329004,1.0,1,1,0
599,4899.5,0,0.12197500000000001,0.14551078560606054,1.0,1,1,0
600,4900.0,0,0.10983857142857144,0.1481745654112554,1.0,1,1,0
601,4900.5,0,0.08806285714285715,0.14785266372294364,1.0,1,1,0
602,4901.0,0,0.08751642857142858,0.14803040625541125,1.0,1,1,0
603,4901.5,0,0.09130714285714286,0.14763691536796542,0.9870345899493753,1,1,0
604,4902.0,0,0.10189071428571429,0.14420754850649348,0.9984539261077506,1,1,0
605,4902.5,0,0.08296357142857141,0.14073272829004332,1.0,1,1,0
606,4903.0,0,0.07314714285714286,0.1385981735497835,1.0,1,1,0
607,4903.5,0,0.0838907142857143,0.1372892454761905,1.0,1,1,0
608,4904.0,0,0.0876,0.14063038787878787,1.0,1,1,0
609,4904.5,0,0.09185285714285715,0.13867440220779212,0.9973243939313464,1,1,0
610,4905.0,0,0.09278071428571429,0.13882478093073597,0.972305093482205,1,1,0
611,4905.5,0,0.10541571428571428,0.134379384112554,0.9708735199224765,1,1,0
612,4906.0,0,0.10819785714285715,0.1300155244805194,1.0,1,1,0
613,4906.5,0,0.10073857142857143,0.12770888965367969,1.0,1,1,0
614,4907.0,0,0.09302714285714286,0.12436155658008652,1.0,1,1,0
615,4907.5,0,0.09113071428571427,0.123095540021645,1.0,1,1,0
616,4908.0,0,0.0920992857142857,0.1231263293722944,1.0,1,1,0
617,4908.5,0,0.104115,0.1276347983333333,1.0,1,1,0
618,4909.0,0,0.11806642857142857,0.13247924413419918,1.0,1,1,0
619,4909.5,0,0.11435714285714284,0.1341896168831168,1.0,1,1,0
620,4910.0,0,0.11521785714285712,0.13666701114718618,1.0,1,1,0
621,4910.5,0,0.09203499999999999,0.14156666984848487,0.9648614986840158,1,1,0
622,4911.0,0,0.09917285714285715,0.1422719767532467,0.9587064557327801,1,1,0
623,4911.5,0,0.08322714285714287,0.1418964232467532,0.9653274270728995,1,1,0
624,4912.0,0,0.0933457142857143,0.13811925653679658,0.9797057185296364,1,1,0
625,4912.5,0,0.08157142857142859,0.1380026536796537,0.9601751924131692,1,1,0
626,4913.0,0,0.07229857142857143,0.1413891526839826,0.9299944262823882,1,1,0
627,4913.5,0,0.055687857142857136,0.14621790235930737,0.9152992072589944,1,1,0
628,4914.0,0,0.05454928571428572,0.14463443088744588,0.9257025140874696,1,1,0
629,4914.5,0,0.050839999999999996,0.14139177333333328,0.9400019568276202,1,1,0
630,4915.0,0,0.0519542857142857,0.1391491040692641,0.9509074975384154,1,1,0
631,4915.5,0,0.04103785714285715,0.13583141902597398,0.96287446299176,1,1,0
632,4916.0,0,0.02778214285714287,0.1318490191558441,0.9557181003864246,1,1,0
633,4916.5,0,0.027595714285714276,0.12787994593073596,0.9806515342871386,1,1,0
634,4917.0,0,0.03408642857142856,0.12424670049783548,1.0,1,1,0
635,4917.5,0,0.035263571428571436,0.12125930101731598,1.0,1,1,0
636,4918.0,0,0.046679285714285715,0.11808165482683981,1.0,1,1,0
637,4918.5,0,0.057766428571428566,0.11716558049783544,1.0,1,1,0
638,4919.0,0,0.08589714285714287,0.11447660536796538,1.0,1,1,0
639,4919.5,0,0.098545,0.11489798893939394,1.0,1,1,0
640,4920.0,0,0.09363857142857143,0.11293885025974024,1.0,1,1,0
641,4920.5,0,0.09701857142857143,0.11027497571428573,1.0,1,1,0
642,4921.0,0,0.07295499999999999,0.10623275348484848,1.0,1,1,0
643,4921.5,0,0.07141071428571427,0.0995798685064935,1.0,1,1,0
644,4922.0,0,0.06627214285714285,0.09323239703463194,1.0,1,1,0
645,4922.5,0,0.05421714285714285,0.09245245264069257,1.0,1,1,0
646,4923.0,0,0.04109142857142858,0.08807861004329001,1.0,1,1,0
647,4923.5,0,0.01845285714285715,0.0840704567532467,1.0,1,1,0
648,4924.0,0,0.022085714285714278,0.07686386926406918,1.0,1,0,0
649,4924.5,0,0.020373571428571425,0.0666959473809524,1.0,1,0,0
650,4925.0,0,0.029238571428571423,0.0568796623809523,1.0,1,0,0
651,4925.5,0,0.04971571428571429,0.05228250229437233,1.0,1,0,0
652,4926.0,0,0.0591757142857143,0.063639241082251,1.0,1,0,0
653,4926.5,0,0.08462142857142858,0.08577323398268395,1.0,1,1,0
654,4927.0,0,0.11235500000000001,0.10595482015151507,1.0,1,1,0
655,4927.5,0,0.21417214285714284,0.10345523642857143,1.0,0,0,0
656,4928.0,0,0.29206642857142856,0.08915566837662332,0.887565550197478,0,0,0
657,4928.5,0,0.30928500000000003,0.09012884409090913,0.6381420687007299,0,0,0
658,4929.0,0,0.23417214285714288,0.10052220612554105,0.6779109955725824,0,0,0
659,4929.5,0,0.172155,0.11134116560606055,0.6578196250556811,0,0,0
660,4930.0,0,0.16893357142857143,0.1079013922294372,0.683885216004308,0,0,0
661,4930.5,0,0.22229142857142858,0.0927702342857143,0.6935848059665374,0,0,0
662,4931.0,0,0.29636357142857145,0.07492818889610392,0.6502306454121309,0,0,0
663,4931.5,0,0.40031142857142854,0.061129690649350685,0.5398231713367945,0,0,0
664,4932.0,0,0.4739942857142857,0.06113462285714287,0.45685577293130514,0,0,0
665,4932.5,0,0.4627685714285714,0.07034004389610388,0.5809503636834775,0,0,0
666,4933.0,0,0.36893,0.0821926906060606,0.6979615964869326,0,0,0
667,4933.5,0,0.3211614285714286,0.08683734367965368,0.6838758434552862,0,0,0
668,4934.0,1,0.3193157142857143,0.10597431144989336,0.49371692822740537,0,0,0
669,4934.5,1,0.31755214285714284,0.1062884572601279,0.4992423297333775,0,0,0
670,4935.0,1,0.23223571428571427,0.1309609030916844,0.5187624937877352,0,0,0
671,4935.5,1,0.145445,0.14867034798507459,0.5535164351616105,1,1,1
672,4936.0,0,0.09491142857142858,0.13671980580086582,0.689477785229884,1,1,1
673,4936.5,0,0.08324000000000001,0.12866623393939394,0.6135381284423412,1,1,1
674,4937.0,1,0.08806285714285715,0.12220267266524523,0.5240267911646331,1,1,1
675,4937.5,1,0.11389999999999999,0.11387016865671641,0.711608400991445,1,1,1
676,4938.0,1,0.145065,0.11092737097014929,0.7469044540879527,1,1,1
677,4938.5,1,0.1989457142857143,0.10841034443496804,0.5567125735326094,0,0,0
678,4939.0,1,0.22380714285714284,0.10578264509594884,0.38252167828288275,0,0,0
679,4939.5,1,0.23378,0.10651995910447762,0.4305121261534655,0,0,0
680,4940.0,1,0.2316528571428571,0.11256039699360341,0.4527596366201437,0,0,0
681,4940.5,1,0.23918714285714282,0.11624509972281447,0.4199689965059823,0,0,0
682,4941.0,1,0.2632442857142857,0.108193293326226,0.4273114887579524,0,0,0
683,4941.5,1,0.23645285714285716,0.10933445072494667,0.4630533203679673,0,0,0
684,4942.0,1,0.20554785714285714,0.11821195617270787,0.48364642036179833,0,0,0
685,4942.5,1,0.16163142857142856,0.12155893633262257,0.4699803541815944,0,0,0
686,4943.0,1,0.15084785714285712,0.11878845020255867,0.43962819630022143,0,0,0
687,4943.5,1,0.1712057142857143,0.11764466413646057,0.4176914147846409,0,0,0
688,4944.0,1,0.18534571428571428,0.11232092353944562,0.4276674823530855,0,0,0
689,4944.5,1,0.22013857142857143,0.11625628142857143,0.401993425979241,0,0,0
690,4945.0,1,0.20050500000000002,0.12457761694029854,0.4182919969455742,0,0,0
691,4945.5,1,0.2159442857142857,0.12297300825159921,0.4678168202492662,0,0,0
692,4946.0,1,0.22161857142857144,0.12924334351812367,0.44760756235838056,0,0,0
693,4946.5,1,0.2719392857142857,0.11573024952025582,0.460631393161891,0,0,0
694,4947.0,0,0.3653592857142857,0.06649098937229442,0.6771838242436969,0,0,0
695,4947.5,0,0.44612357142857145,0.046042227683982716,0.8459172429160832,0,0,0
696,4948.0,0,0.50293,0.046141236060606085,1.0,0,0,0
697,4948.5,0,0.47489142857142863,0.0560019858008658,0.95302560556238,0,0,0
698,4949.0,0,0.4812192857142857,0.05613800694805196,0.991909963083241,0,0,0
699,4949.5,0,0.48821857142857145,0.050778115108225046,0.8967826721964248,0,0,0
700,4950.0,0,0.50736,0.048752305454545425,1.0,0,0,0
701,4950.5,0,0.49831928571428574,0.05124077361471862,1.0,0,0,0
702,4951.0,0,0.5324571428571429,0.04386974718614711,1.0,0,0,0
703,4951.5,0,0.5388378571428571,0.040095461450216446,0.9472433337227534,0,0,0
704,4952.0,0,0.5328107142857144,0.039902420021644965,1.0,0,0,0
705,4952.5,0,0.5114342857142857,0.039812753766233784,1.0,0,0,0
706,4953.0,0,0.5036357142857143,0.04078552532467529,1.0,0,0,0
707,4953.5,0,0.5004107142857143,0.0414900806277056,1.0,0,0,0
708,4954.0,0,0.48126928571428573,0.04930982967532459,1.0,0,0,0
709,4954.5,0,0.497575,0.05403250681818185,1.0,0,0,0
710,4955.0,0,0.5656642857142857,0.06120622922077917,0.9467318066237406,0,0,0
711,4955.5,0,0.6545978571428571,0.06323216690476191,0.9842951167421687,0,0,0
712,4956.0,1,0.6914635714285714,0.08910630045842223,0.669021328998597,0,0,0
713,4956.5,1,0.6403021428571429,0.09314068487206821,0.6042366850971446,0,0,0
714,4957.0,1,0.5286821428571429,0.09673509472281448,0.5995430576451679,0,0,0
715,4957.5,1,0.46473000000000003,0.10564993895522383,0.5627397943055155,0,0,0
716,4958.0,1,0.4556042857142857,0.11070039959488272,0.550234341049679,0,0,0
717,4958.5,1,0.4655292857142857,0.11460513802771852,0.5387182513034956,0,0,0
718,4959.0,1,0.4855264285714285,0.11435900297441368,0.5176384164946406,0,0,0
719,4959.5,0,0.49149714285714285,0.06720256900432894,0.8018526188183367,0,0,0
720,4960.0,0,0.5369742857142857,0.05741071194805195,0.742374783179708,0,0,0
721,4960.5,0,0.5866014285714286,0.046237717012986956,0.9549552126316059,0,0,0
722,4961.0,0,0.6457642857142857,0.03545866255411255,1.0,0,0,0
723,4961.5,0,0.7229357142857142,0.026107582900432927,1.0,0,0,0
724,4962.0,0,0.7444721428571429,0.034470718246753185,0.9589084225361361,0,0,0
725,4962.5,0,0.6935242857142857,0.05768767103896097,0.568683879567816,0,0,0
726,4963.0,0,0.5566957142857143,0.0766868338095238,0.600325024552716,0,0,0
727,4963.5,0,0.44512214285714286,0.08229986824675317,0.6377914116342233,0,0,0
728,4964.0,0,0.4706557142857143,0.058090951385281406,0.775148955660502,0,0,0
729,4964.5,0,0.5805028571428571,0.040329734025973965,0.832776519466308,0,0,0
730,4965.0,0,0.6726664285714286,0.029862692619047643,0.9190717777870471,0,0,0
731,4965.5,0,0.6253571428571428,0.03417546536796537,1.0,0,0,0
732,4966.0,0,0.5155107142857143,0.026750241233766264,1.0,0,0,0
733,4966.5,0,0.43004999999999993,0.033115459090909134,0.8157348034422661,0,0,0
734,4967.0,1,0.3637521428571428,0.04772734382729214,0.5139997521547545,0,0,0
735,4967.5,0,0.33949571428571423,0.05868739138528134,0.5425906969122503,0,0,0
736,4968.0,0,0.36327714285714285,0.06713763991341995,0.5921403116174987,0,0,0
737,4968.5,0,0.46826928571428567,0.05861016300865795,0.6008634399758342,0,0,0
738,4969.0,0,0.5188471428571428,0.05410475233766231,0.6713490816826669,0,0,0
739,4969.5,0,0.5294814285714285,0.04800016064935059,0.9689404276062732,0,0,0
740,4970.0,0,0.4833992857142857,0.05151099300865796,0.8480631249438972,0,0,0
741,4970.5,0,0.48857214285714284,0.04698806067099563,0.8966500357994581,0,0,0
742,4971.0,0,0.48764428571428575,0.060183136493506394,0.6468313183232256,0,0,0
743,4971.5,0,0.491265,0.08340059984848487,0.4239399176095229,0,0,0
744,4972.0,1,0.48033000000000003,0.06843688223880591,0.6620708186465942,0,0,0
745,4972.5,1,0.4415571428571428,0.0736149473347548,0.6090502288809957,0,0,0
746,4973.0,1,0.4219692857142857,0.07980787653518127,0.5672519444629376,0,0,0
747,4973.5,1,0.4057435714285715,0.08709481926439226,0.5779476389923299,0,0,0
748,4974.0,1,0.47096714285714286,0.06450111852878468,0.6433659459028216,0,0,0
749,4974.5,1,0.5620835714285715,0.04165671150319831,0.7969107072476372,0,0,0
750,4975.0,0,0.6619657142857143,0.029316949264069303,0.9799572889734083,0,0,0
751,4975.5,0,0.6797757142857143,0.024360507748917667,1.0,0,0,0
752,4976.0,0,0.6834385714285715,0.019090044199134237,1.0,0,0,0
753,4976.5,0,0.70037,0.017027851818181783,1.0,0,0,0
754,4977.0,0,0.7042242857142856,0.018827431645021583,1.0,0,0,0
755,4977.5,0,0.69855,0.014558049999999961,1.0,0,0,0
756,4978.0,0,0.6314985714285715,0.014601504199134224,1.0,0,0,0
757,4978.5,0,0.6252664285714286,0.015927777467532406,1.0,0,0,0
